,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,lang
528,1505676470894571520,1505581430793191424,1647816219000.0,2022-03-20 22:43:39,+0000,,@jonathan1306 @kulitbumi Belagu lu.hidup sudah pas Pasan.buat ngerokok juga lu kelabakan. sok sok kebarat baratan nonton MGP. memangnya lu dapat apa dari Mandalika?🤪  https://t.co/EuyDgxsiE5,in,[],[],1415315088269971456,1415315088269971456,SayfullahYusuf,MUYAN CHEN,7,22,https://twitter.com/SayfullahYusuf/status/1505676470894571520,[],['https://pbs.twimg.com/media/FOU8xVmUcAAFwv_.png'],1,https://pbs.twimg.com/media/FOU8xVmUcAAFwv_.png,False,2,6,0,,Mandalika,,,,,,,"[{'screen_name': 'jonathan1306', 'name': 'Jo', 'id': '61422931'}, {'screen_name': 'kulitbumi', 'name': 'kulit bumi', 'id': '981436209208680450'}]",,,,,id
529,1505676374203600897,1504761934800842757,1647816196000.0,2022-03-20 22:43:16,+0000,,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik  #JuaradiMandalika,in,"['jadilebihbaik', 'juaradimandalika']",[],1268525781522604033,1268525781522604033,Ardhyan727,Ardhy77,7,22,https://twitter.com/Ardhyan727/status/1505676374203600897,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'XLAxiata_Tbk', 'name': 'XL Axiata', 'id': '711842070080544770'}]",,,,,id
531,1505676168619462658,1505676168619462658,1647816147000.0,2022-03-20 22:42:27,+0000,,Panitia pelaksana ajang balapan di Mandalika sama Negara Kesatuan Republik Indonesia ini entitas yang berbeda lho Mas.,in,[],[],3353614640,3353614640,ynr__,Rae B,7,22,https://twitter.com/ynr__/status/1505676168619462658,[],[],0,,False,0,1,1,https://twitter.com/herricahyadi/status/1505551885784481794,Mandalika,,,,,,,[],,,,,id
532,1505676162718384129,1505676162718384129,1647816145000.0,2022-03-20 22:42:25,+0000,,"Mandalika yg dipawangin, Bekasi yg panas beut...salah kan...sirkuitnya harusnya di Bekasi",in,[],[],225674190,225674190,AstriPuspitaaa,astri puspita dan 835 lainnya,7,22,https://twitter.com/AstriPuspitaaa/status/1505676162718384129,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
533,1505676147924766723,1505543566210191362,1647816142000.0,2022-03-20 22:42:22,+0000,,"@kompascom Di mandalika ada pawang hujan, coba siapa tahu ada juga pawang yang bisa menolak harga minyak.???",in,[],[],2344191062,2344191062,EdiNurman,ensa,7,22,https://twitter.com/EdiNurman/status/1505676147924766723,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'kompascom', 'name': 'Kompas.com', 'id': '23343960'}]",,,,,id
534,1505676139553226752,1505676139553226752,1647816140000.0,2022-03-20 22:42:20,+0000,,Manggil ujan malah  https://t.co/JI7ssMiZJZ  Sejumlah orang dibikin kaget dengan penampakan asap hitam di sekitar lokasi sirkuit Mandalika. Ternyata aksi bakar-bakaran ini disengaja.,in,[],[],1131454153,1131454153,manzikert_svs,doa dan ikhtiar..oposisi suatu keniscayaan,7,22,https://twitter.com/manzikert_svs/status/1505676139553226752,['https://travel.detik.com/travel-news/d-5992289/asap-hitam-membumbung-di-mandalika-disebut-aksi-pawang-hujan'],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
536,1505676074776104961,1505453349637787653,1647816124000.0,2022-03-20 22:42:04,+0000,,@susipudjiastuti @erickthohir Omelin yang positifnya aja ibu biar moto GP datang terus di mandalika dan ekonomi tumbuh indonesia jaya,in,[],[],1346406955301027841,1346406955301027841,Nikolau88245020,Nikolaus,7,22,https://twitter.com/Nikolau88245020/status/1505676074776104961,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'susipudjiastuti', 'name': 'Susi Pudjiastuti', 'id': '2606229566'}, {'screen_name': 'erickthohir', 'name': 'Erick Thohir', 'id': '43088704'}]",,,,,id
538,1505675793049210881,1505675793049210881,1647816057000.0,2022-03-20 22:40:57,+0000,,"Mau nanya, itu kemaren pawang ujan yang di Mandalika reda nggak ujannya ?",in,[],[],561191088,561191088,kasihjeda,♒️,7,22,https://twitter.com/kasihjeda/status/1505675793049210881,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
539,1505675704243208192,1505675704243208192,1647816036000.0,2022-03-20 22:40:36,+0000,,Yang seru dari balapan mandalika kemaren cuma pawangnya aja,in,[],[],1142682737532235776,1142682737532235776,golfwaaangs,Han Ji-Pian🔰,7,22,https://twitter.com/golfwaaangs/status/1505675704243208192,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
540,1505675643354169344,1505482724601176064,1647816022000.0,2022-03-20 22:40:22,+0000,,"@MotoGP Alam indonesia suka eksis juga ternyata, pake acara ikut2an ngecek ketahanan aspal mandalika segala 😂 kan serem.",in,[],[],1026661768607584258,1026661768607584258,kukumayat,Sikunang,7,22,https://twitter.com/kukumayat/status/1505675643354169344,[],[],0,,False,8,0,1,,Mandalika,,,,,,,"[{'screen_name': 'MotoGP', 'name': 'MotoGP™🏁', 'id': '14082692'}]",,,,,id
541,1505675616955539461,1505675616955539461,1647816015000.0,2022-03-20 22:40:15,+0000,,Ajang MotoGP Mandalika menjadi promosi wisata yang sangat besar bagi Mandalika termasuk untuk pariwisata dan kebangkitan perekonomian di wilayah tersebut.  https://t.co/msl7PkPAse,in,[],[],69834086,69834086,IntanAyuArimbi,IntanAyuArimbi,7,22,https://twitter.com/IntanAyuArimbi/status/1505675616955539461,[],['https://pbs.twimg.com/media/FOU7_lLaAAIEDAm.jpg'],1,https://pbs.twimg.com/media/FOU7_lLaAAIEDAm.jpg,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
542,1505675597523025920,1505497380124168192,1647816011000.0,2022-03-20 22:40:11,+0000,,"@ramlifirmanco @Pandawa5321 Kadrun sesak nafas 8thn ditambah mandalika, duh malunya sampai keubun2.wkwkwkwiw",in,[],[],119425793,119425793,nusantara_kita1,ibukota-Nusantara,7,22,https://twitter.com/nusantara_kita1/status/1505675597523025920,[],[],0,,False,2,0,0,,Mandalika,,,,,,,"[{'screen_name': 'ramlifirmanco', 'name': 'Ramli Firmanco', 'id': '1476851559279448068'}, {'screen_name': 'Pandawa5321', 'name': '*BrajaMusti*', 'id': '1325652588650397696'}]",,,,,id
543,1505675568624594947,1505675568624594947,1647816004000.0,2022-03-20 22:40:04,+0000,,"Aleix Espargaro Tepati Janji, Lempar Helm ke Tribun Sirkuit Mandalika   #Sindonews #BukanBeritaBiasa . https://t.co/EMlD6kEI0o",in,"['sindonews', 'bukanberitabiasa']",[],231355136,231355136,SINDOnews,SINDOnews,7,22,https://twitter.com/SINDOnews/status/1505675568624594947,['https://sports.sindonews.com/read/718683/49/aleix-espargaro-tepati-janji-lempar-helm-ke-tribun-sirkuit-mandalika-1647792190'],[],0,,False,0,0,1,,Mandalika,,,,,,,[],,,,,id
545,1505675540103331841,1505491207551524865,1647815997000.0,2022-03-20 22:39:57,+0000,,@txtdarigajelas Wkwkwkwkwkwkwkw tapi akhirnya di mandalika hujan juga,in,[],[],880874393303367680,880874393303367680,mengscorpio,D𝓪𝚖𝚖𝛄 ᕕ( ᐛ )ᕗ,7,22,https://twitter.com/mengscorpio/status/1505675540103331841,[],[],0,,False,1,0,0,,Mandalika,,,,,,,"[{'screen_name': 'txtdarigajelas', 'name': 'TXT Gajelas', 'id': '1316441034117718016'}]",,,,,id
546,1505675478316724224,1505675478316724224,1647815982000.0,2022-03-20 22:39:42,+0000,,Telor lu !  Kalo di indonesia ada teroris? Mgkin kepala lu sdh lama pecah ditembak.  Kepala BNPT Pastikan Sirkuit Mandalika Aman dari Teroris  https://t.co/urVCSd4LwW,in,[],[],974940271493304320,974940271493304320,IATeam___,+62 d̸i̸k̸u̸a̸s̸a̸i̸ o̸l̸e̸h̸ p̸e̸n̸g̸h̸i̸a̸n̸a̸t̸,7,22,https://twitter.com/IATeam___/status/1505675478316724224,['http://dlvr.it/SM1fv3'],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
547,1505675430493184002,1505675423937531908,1647815971000.0,2022-03-20 22:39:31,+0000,,Otomatis tanpa disuruh mereka  update status di medsos milik masing2 dengan followersnya jutaan dan para penggemar MotoGP seluruh dunia ikut mengekspos soal gelaran Moto GP di Mandalika Indonesia.  Ide brilian..👍👍  https://t.co/qwQUuBFspB,in,[],[],4721766133,4721766133,pnugroho28,nugie,7,22,https://twitter.com/pnugroho28/status/1505675430493184002,[],"['https://pbs.twimg.com/media/FOU7dXzVcAA4zLH.jpg', 'https://pbs.twimg.com/media/FOU7jVQVcAA-0ny.jpg']",1,https://pbs.twimg.com/media/FOU7dXzVcAA4zLH.jpg,False,1,0,0,,Mandalika,,,,,,,[],,,,,id
548,1505675405402914818,1505675405402914818,1647815965000.0,2022-03-20 22:39:25,+0000,,semua sibuk ngomongin MotoGP mandalika sampai lupa ada anak bangsa yg juara all England 2022,in,[],[],774880456290349056,774880456290349056,Fajar_al_fakir,fajar al fakir,7,22,https://twitter.com/Fajar_al_fakir/status/1505675405402914818,[],[],0,,False,1,0,0,https://twitter.com/kumparan/status/1505672670746095616,Mandalika,,,,,,,[],,,,,id
549,1505675305200996352,1505675305200996352,1647815941000.0,2022-03-20 22:39:01,+0000,,"Teman: biar twitmu tdkpolitis, bnyak pakai kata ""semoga""  Aku: semoga Pak @jokowi sehat selalu Semoga Pak @ganjarpranowo jadi Presiden 2024 Semoga MotoGP Mandalika tahun dpan sukses lgi Semog IKN brjalan lancar Semoga korupsi hilang Semoga minyakgoreng tdk langka lagi n murah",in,[],[],1034880024258723840,1034880024258723840,AmeliaFahreza,Doktoral (S3) Amel,7,22,https://twitter.com/AmeliaFahreza/status/1505675305200996352,[],[],0,,False,15,3,1,,Mandalika,,,,,,,[],,,,,id
550,1505675296560738305,1505516022925004807,1647815939000.0,2022-03-20 22:38:59,+0000,,@ChusnulCh__ @rafael_61499 Mdh2an Pemerintah tdk ganya memperhatikan mandalika dngn anggaran yg cukup pantastis tetapi Harus juga memperhatikan Kesejshteraan rakyat nya yg sedang merana dngn kenaikan semua bahan pokok daya beli rakyat sangat memperihatinkan bukankan APBN itu untuk mensejahterakan Rakyat🙏,in,[],[],1313441259818676225,1313441259818676225,CecepMadjid,Cecep Madjid,7,22,https://twitter.com/CecepMadjid/status/1505675296560738305,[],[],0,,False,7,2,0,,Mandalika,,,,,,,"[{'screen_name': 'ChusnulCh__', 'name': 'IG chchotimah', 'id': '2928583759'}, {'screen_name': 'rafael_61499', 'name': 'eeng sr', 'id': '2935680562'}]",,,,,id
551,1505675126188044289,1505675126188044289,1647815898000.0,2022-03-20 22:38:18,+0000,,Wow sukses sekali yaa motor GP mandalika sampai 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 bong mana lo bong  lihat ini bong🤣🤣🤣🤣🤣🤣,in,[],[],1344460749964414976,1344460749964414976,CutSarina5,Pocut Sarina❤,7,22,https://twitter.com/CutSarina5/status/1505675126188044289,[],[],0,,False,14,3,1,https://twitter.com/kulitbumi/status/1505581430793191424,Mandalika,,,,,,,[],,,,,id
552,1505675107607642113,1505675107607642113,1647815894000.0,2022-03-20 22:38:14,+0000,,ok tman tman saya pergi ke mandalika dulu cri uang.,in,[],[],1174399215306338304,1174399215306338304,saaveyoursoul,saef,7,22,https://twitter.com/saaveyoursoul/status/1505675107607642113,[],[],0,,False,2,1,0,https://twitter.com/worksfess/status/1505508199029682183,Mandalika,,,,,,,[],,,,,id
553,1505674835175047168,1505452086971957251,1647815829000.0,2022-03-20 22:37:09,+0000,,@AgusHamra @geloraco @aniesbaswedan Itu di mandalika ? Ganjar ganjar ? 🥲 itu sirkuit apa tempat kampanye dahhh,in,[],[],1243310432456081408,1243310432456081408,sukamarah4,aizz_cincaa,7,22,https://twitter.com/sukamarah4/status/1505674835175047168,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'AgusHamra', 'name': 'Agus Hamra 🇮🇩', 'id': '1302206940089647104'}, {'screen_name': 'geloraco', 'name': 'GELORA NEWS', 'id': '3319260420'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}]",,,,,id
555,1505674792891912196,1505056468822683652,1647815819000.0,2022-03-20 22:36:59,+0000,,@hkushardanto @korantempo jalanan macet ke arah Mandalika nya bukan ?,in,[],[],1134643535305592832,1134643535305592832,Thomas_Alphabet,PROYEK INTI BUMI 🌎,7,22,https://twitter.com/Thomas_Alphabet/status/1505674792891912196,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'hkushardanto', 'name': 'capt. rogers', 'id': '176926697'}, {'screen_name': 'korantempo', 'name': 'Koran Tempo', 'id': '20963426'}]",,,,,id
556,1505674761023942656,1505674761023942656,1647815811000.0,2022-03-20 22:36:51,+0000,,Tidak ada yg sempurna. Terus evaluasi. Sukses untuk moto GP di mandalika. #IndonesianGP #mandalika,in,"['indonesiangp', 'mandalika']",[],437236025,437236025,jp_agoes,agoes susilo jp,7,22,https://twitter.com/jp_agoes/status/1505674761023942656,[],[],0,,False,0,0,1,,Mandalika,,,,,,,[],,,,,id
557,1505674590466412545,1505443374677086208,1647815771000.0,2022-03-20 22:36:11,+0000,,@btsportmotogp Sirkuit Mandalika Kok Pakai Acara Perdukunan?  Ketarifan Lokal!   Bapaknya Yang Mau Bangun IKN Juga Pakai Gituan.. 😁😁,in,[],[],1477080584014864385,1477080584014864385,MelesetDikit,Ｋａｎｓｅｕｌｉｒ,7,22,https://twitter.com/MelesetDikit/status/1505674590466412545,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'btsportmotogp', 'name': 'MotoGP on BT Sport', 'id': '2304484100'}]",,,,,id
558,1505674555104571392,1505674555104571392,1647815762000.0,2022-03-20 22:36:02,+0000,,"Capek baca berita buruk soal Mandalika, thread ini jadi pencerahan.",in,[],[],926675802,926675802,Omnduut,Haryadi Yansyah,7,22,https://twitter.com/Omnduut/status/1505674555104571392,[],[],0,,False,0,0,0,https://twitter.com/lucywiryono/status/1505551462918623234,Mandalika,,,,,,,[],,,,,id
560,1505674512129413121,1505674512129413121,1647815752000.0,2022-03-20 22:35:52,+0000,,"Di Mandalika hujan udah reda, kalau di punyamu aku masih basahin.",in,[],[],1275649878790725633,1275649878790725633,HubertusMilla,Cevmill,7,22,https://twitter.com/HubertusMilla/status/1505674512129413121,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
565,1505674116678176768,1505674116678176768,1647815658000.0,2022-03-20 22:34:18,+0000,,"Ga Mandalika doang yg punya pawang, aku juga punya.  https://t.co/dUGmqY0lxq",in,[],[],3317321289,3317321289,agungilhaam,a l t r u i s m e,7,22,https://twitter.com/agungilhaam/status/1505674116678176768,[],['https://pbs.twimg.com/media/FOU6oNkaIAAP2XY.jpg'],1,https://pbs.twimg.com/media/FOU6oNkaIAAP2XY.jpg,False,2,1,0,,Mandalika,,,,,,,[],,,,,id
566,1505673786871275522,1505442973554999297,1647815579000.0,2022-03-20 22:32:59,+0000,,@maspiyuaja Monyet ini selalu menyebarkan hoax. Sebenarnya sudah terlaksana dengan baik dan sudah ada juaranya di Sirkuit Mandalika tersebut. Bagaimana mulut busuk mu bilang ditunda.,in,[],[],3301453582,3301453582,BasadoTrans,M. 9'NIPAR,7,22,https://twitter.com/BasadoTrans/status/1505673786871275522,[],[],0,,False,1,0,0,,Mandalika,,,,,,,"[{'screen_name': 'maspiyuaja', 'name': 'Mas Piyu', 'id': '1350872548620201985'}]",,,,,id
569,1505673547238178819,1505440821843472390,1647815522000.0,2022-03-20 22:32:02,+0000,,@denkmit Ini bule kok getol banget ya komen negatif ke mandalika.. Punya pengalaman apa sih sama indonesia.. Kalo orang indo udah dikatain Buzzer nie,in,[],[],1281370176995246080,1281370176995246080,Yogik25920481,Yogik,7,22,https://twitter.com/Yogik25920481/status/1505673547238178819,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'denkmit', 'name': 'Simon Patterson', 'id': '23077175'}]",,,,,id
570,1505673515051020288,1505514493140295681,1647815514000.0,2022-03-20 22:31:54,+0000,,@Leonita_Lestari @Gus_Arifin Indonesia 🇲🇨 kerennn kami ikut bangga ...Marc Marquez blm bisa menaklukan Mandalika kami tunggu musim 2023 cepat sembuh @marcmarquez93,in,[],[],781850073462210560,781850073462210560,simas1908,Simas ⛹🏻📚🚴🎷🎻,7,22,https://twitter.com/simas1908/status/1505673515051020288,[],[],0,,False,13,0,2,,Mandalika,,,,,,,"[{'screen_name': 'Leonita_Lestari', 'name': 'NitNot ❘', 'id': '1202108075231989760'}, {'screen_name': 'Gus_Arifin', 'name': 'Gus Arifin', 'id': '131532538'}]",,,,,id
571,1505673502380412928,1505673502380412928,1647815511000.0,2022-03-20 22:31:51,+0000,,"Sobat BUMN,   Komitmen BUMN yang dipimpin Erick Thohir sukseskan MotoGP Mandalika. Hal tersebut sebagai kesempatan untuk menguatkan brand nasional di mata dunia sebagai negara pariwisata.  #TerimaKasihBUMNMandalika  https://t.co/3ruzm0z8WK",in,['terimakasihbumnmandalika'],[],1432177730481577992,1432177730481577992,BUMN_Semarang,BUMN_KotaSemarang_Beda,7,22,https://twitter.com/BUMN_Semarang/status/1505673502380412928,[],"['https://pbs.twimg.com/media/FOU6DtNakAQdX0V.jpg', 'https://pbs.twimg.com/media/FOU6D96aIAA5Egz.jpg', 'https://pbs.twimg.com/media/FOU6EOEaMAETrQX.jpg', 'https://pbs.twimg.com/media/FOU6Ef2aUAQH_8z.jpg']",1,https://pbs.twimg.com/media/FOU6DtNakAQdX0V.jpg,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
574,1505673297056309248,1505673297056309248,1647815462000.0,2022-03-20 22:31:02,+0000,,"Siapa Sebenarnya Pawang Hujan Sirkuit Mandalika yang Viral di Media Sosial TikTok, Ini Dia Biodatanya  https://t.co/987D2tj0Uj",in,[],[],1405452097143721985,1405452097143721985,portalpaticom,Berita Pati Hari Ini - PortalPati.com,7,22,https://twitter.com/portalpaticom/status/1505673297056309248,['http://dlvr.it/SM3PF4'],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
575,1505673247035387904,1505673247035387904,1647815450000.0,2022-03-20 22:30:50,+0000,,Alhamdulillah.... setelah selesai gelaran Mandalika minyak goreng turun. Pasti segera disusul yang lain..... Doa mereka yang teraniaya.... #istanaSarangMafia #IstanaSarangMafia  https://t.co/hdfmzF0Q5m,in,"['istanasarangmafia', 'istanasarangmafia']",[],1417461889563467777,1417461889563467777,AkungAruna,Aruna Asykari,7,22,https://twitter.com/AkungAruna/status/1505673247035387904,['https://m.jpnn.com/news/harga-minyak-goreng-hari-ini-untuk-wilayah-dki-jakarta-turun-tetapi'],[],0,,False,33,8,18,,Mandalika,,,,,,,[],,,,,id
577,1505673073005330432,1505556468397129728,1647815409000.0,2022-03-20 22:30:09,+0000,,"@kulitbumi @WawanAja2020 Bini gw n keponakan dari jakarta nonton GP di Mandalika,pas sdh selesai harus nunggu 5 jam bisa pulang ke hotel krn macet sehingga ngak ada kendaraan,ngak ngeluh,rewel dan menyalahkan...katanya jd ingat nonton konser musik dimasa lalu harus jalan 7 Km pulangnya.",in,[],[],1205892445302489088,1205892445302489088,Al_Madinah14,Mecca,7,22,https://twitter.com/Al_Madinah14/status/1505673073005330432,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'kulitbumi', 'name': 'kulit bumi', 'id': '981436209208680450'}, {'screen_name': 'WawanAja2020', 'name': 'Security🅿os1 🔴ℹ', 'id': '1230391259987988480'}]",,,,,id
578,1505672986929508352,1505560587178164225,1647815388000.0,2022-03-20 22:29:48,+0000,,@BEMUI_Official Jangan ganggu dulu lagi sibuk nonton motogp mandalika sekalian demo pawang hujannya,in,[],[],1503658167716106248,1503658167716106248,heriptvb8n7,Natuna,7,22,https://twitter.com/heriptvb8n7/status/1505672986929508352,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'BEMUI_Official', 'name': 'BEM UI', 'id': '246221699'}]",,,,,id
579,1505672942172008452,1505672942172008452,1647815378000.0,2022-03-20 22:29:38,+0000,,Pagelaran @MotoGP Mandalika sengaja mengundang Pawang hujan untuk menurunkan hujan. Tar kalau Formula E digelar undang Pawang banjir biar banjir. 🤪🤪  https://t.co/BNJhpdUhsv,in,[],[],1387838579435458565,1387838579435458565,tukangrosok___,Tukang Rosok ❤💯🇮🇩,7,22,https://twitter.com/tukangrosok___/status/1505672942172008452,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1505672257523179523/pu/img/5hxYVNn1ZevNNVpn.jpg,False,115,8,18,,Mandalika,,,,,,,[],,,,,id
580,1505672911268421636,1505493400975712258,1647815370000.0,2022-03-20 22:29:30,+0000,,@PDIP_KRW Bintangnya Mandalika itu Mbak Rara bukan pembalap,in,[],[],1333943795327455232,1333943795327455232,EJoeno,Eyang Joeno,7,22,https://twitter.com/EJoeno/status/1505672911268421636,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
581,1505672904092315649,1505672904092315649,1647815369000.0,2022-03-20 22:29:29,+0000,,Alhamdulillah perhelatan akbar motoGP sukses.   Ada kekuatan doa bersamanya.  Ada niat yang baik sehingga Tuhan mengijinkan gelaran motoGP Mandalika.  Aamiin.,in,[],[],1379249101,1379249101,sis_ym,sis_ym,7,22,https://twitter.com/sis_ym/status/1505672904092315649,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
582,1505672794159591424,1505672794159591424,1647815342000.0,2022-03-20 22:29:02,+0000,,masih ada covid boss.. jadi mandalika sepi..,in,[],[],107407327,107407327,ynrvvib,ULtralight,7,22,https://twitter.com/ynrvvib/status/1505672794159591424,[],[],0,,False,0,0,0,https://twitter.com/denkmit/status/1505088585565114368,Mandalika,,,,,,,[],,,,,id
583,1505672607949295617,1505451628614537220,1647815298000.0,2022-03-20 22:28:18,+0000,,@Joe_58w @ismailfahmi Maaf kalau MotoGP Mandalika sukses tp bikin kamu sakit hati... Memang perih banget ya rasanya? 🤪🤪🤪,in,[],[],1476124927,1476124927,masgung1973,Agung Prabowo🇮🇩,7,22,https://twitter.com/masgung1973/status/1505672607949295617,[],[],0,,False,0,1,0,,Mandalika,,,,,,,"[{'screen_name': 'Joe_58w', 'name': 'Joe 🎧', 'id': '1456388065627291681'}, {'screen_name': 'ismailfahmi', 'name': 'Ismail Fahmi', 'id': '34075325'}]",,,,,id
