,date,tweet,username,tweet_clean
553,2022-03-20 21:00:25,"Untuk musim depan, belakang paddock Mandalika bisa tuh dibikin kolam renang khusus pembalap. Pasti gk ada di Sirkuit lain.  https://t.co/n9pyGlv85E",brofi05,untuk musim depan belakang paddock mandalika bisa bikin kolam renang khusus balap pasti sirkuit lain
554,2022-03-20 21:00:00,Penantian 25 Tahun Mandalika Sukses Gelar MotoGP 2022.  Nantikan beritanya dalam Kabar Pagi bersama Rendra Kusuma &amp; Tiara Harahap jam 04.30 WIB hanya di tvOne &amp; live streaming di  http://  https://t.co/7Gr3a5KWDi #KabarPagitvOne #CariBeritaditvOne  https://t.co/lLrHfwhJLa,tvOneNews,nanti tahun mandalika sukses gelar motogp nanti berita dalam kabar pagi sama rendra kusuma tiara harahap hanya tvone live streaming http kabarpagitvone cariberitaditvone
555,2022-03-20 21:00:00,Jokowi Serahkan Trofi untuk Pemenang MotoGP Mandalika Miguel Oliveira  baca selengkapnya disini  https://t.co/46MtNH92iu  #mataindonesia #jokowi #trofi #pemenangmotogp #migueloliveira,matamilenialID,jokowi serah trofi untuk menang motogp mandalika miguel oliveira baca lengkap sini mataindonesia jokowi trofi pemenangmotogp migueloliveira
556,2022-03-20 20:59:33,@MotoGP MotoGP kalau mau naikin pamornya lagi setelah ditinggal rossi..sering sering aja update ttg mandalika...hahah,ardiii13,motogp kalau naikin pamor lagi telah tinggal rossi sering sering update mandalika hahah
557,2022-03-20 20:58:12,"@detikcom Allah maha adil khan, pas puncak acara Race di hari Minggu kemarin Mandalika diberi hujan yang cukup lebat untuk mengademkan Mandalika. Walaupun sempat tertunda tapi akhirnya Race berjalan dengan lancar dan sukses. Indonesia mendapat pujian dari dunia Internasional dan kepuasan.",bagoesz,allah maha adil khan puncak acara race hari minggu kemarin mandalika beri hujan yang cukup lebat untuk adem mandalika walaupun sempat tunda tapi akhir race jalan dengan lancar sukses indonesia dapat puji dari dunia internasional puas
558,2022-03-20 20:58:08,@prastow @msaid_didu Saya harap si Scooby Didoo nggak kejet2 terus tercebur laut selatan pulau Lombok saat lihat penonton Mandalika Grand Prix yang membeludak.,SoebektiSoehar8,saya harap scooby didoo nggak jet terus cebur laut selatan pulau lombok saat lihat tonton mandalika grand prix yang beludak
559,2022-03-20 20:57:28,@idextratime wah sepertinya hal mistis yg bikin jatoh marquez di mandalika bikin jatoh vini juga🤣,ramdhantitoo,seperti mistis bikin jatoh marquez mandalika bikin jatoh vini juga
560,2022-03-20 20:56:47,"motor kebakar di sirkuit mandalika trs komentarnya netijen Indo ""pasti nggak bunyiin klakson nih.."" 😭  Marc Marquez kecelakaan komennya ""ohh ini tumbalnya"" 😭",himnaseyoo,motor bakar sirkuit mandalika komentar netijen indo pasti nggak bunyiin klakson marc marquez celaka komennya tumbal
561,2022-03-20 20:56:27,Semoga akan semakin banyak Risman Risman lainnya kedepannya  https://t.co/LoXWCrCsVk  Miguel Oliveira yang menjadi juara di MotoGP Mandalika mengucapkan terima kasih kepada seorang staf hotel bernama Risman. Gubernur NTB mengapresiasi Risman.,haidaroh1,moga akan makin banyak risman risman lain depan miguel oliveira yang jadi juara motogp mandalika ucap terima kasih kepada orang staf hotel nama risman gubernur apresiasi risman
562,2022-03-20 20:54:07,"Tekniknya disebut ""silver cord"", ada semacam benang mistis yg dapat menarik angin sesuai yg diinginkan. Pada kasus Mandalika, siklon terlalu liar enerjinya untuk dikendalikan. Scr ramalan badan klimatologi ya pastinya panitia tau ada potensi hujan, tapi the show must go on",Alamalika,teknik sebut silver cord macam benang mistis dapat tarik angin sesuai ingin pada kasus mandalika siklon terlalu liar enerjinya untuk kendali ramal badan klimatologi pasti panitia potensi hujan tapi show must
563,2022-03-20 20:51:34,"@RyaWiedy @kumparan Event international kaya gini juga ada target ekonominya juga bisa meningkatkan mandalika itu sendiri, kalo bangun sirkuit cuma cuma kenapa ga renovasi sentul ?",irsht__,event international kaya gin juga target ekonomi juga bisa tingkat mandalika sendiri kalo bangun sirkuit cuma cuma kenapa renovasi sentul
564,2022-03-20 20:50:12,"@HendriS_W @KanjengRadn Ambil ember trus isi dgn tokai, habis itu celupin pala lu didalamnya…biar gak terlalu sakit hati dan malu.  Udah tau belum? Moto GP Mandalika sukses digelar… Alhamdulillah 🙏🏽",13_primata,ambil ember trus tokai habis celupin pala dalam biar terlalu sakit hati malu udah belum moto mandalika sukses gelar alhamdulillah
565,2022-03-20 20:49:01,Halo Panitia MotoGP Mandalika! Bisa agak cerdas sedikit? Jangan terlalu bego! Terima kasih 🙂,Gandawan,halo panitia motogp mandalika bisa agak cerdas sedikit jangan terlalu bego terima kasih
566,2022-03-20 20:47:50,@RyaWiedy @kumparan 1. Sirkuit mandalika berada di salah satu dari 5 destinasi prioritas di indo. 2. Sirkuit dengan aspal terbaik di dunia 3. Produk dan bahan baku asli indonesia  4. Track paling aman di dunia  Beasiswa di negara ini masih banyak banget tinggal gimana siswa siswanya ngejar ato engga,irsht__,sirkuit mandalika ada salah satu dari destinasi prioritas indo sirkuit dengan aspal baik dunia produk bahan baku asli indonesia track paling aman dunia beasiswa negara masih banyak banget tinggal gimana siswa siswa ngejar engga
567,2022-03-20 20:47:27,Hmm konser e ndk mandalika band2 lagu lawas 🥲😹,NurMufida_,konser mandalika band lagu lawas
568,2022-03-20 20:46:45,"@KompasTV Walaupun itu cuma buat lucu2an aja, herannya @KompasTV dijadikan headline. Media sekarang kok gini2 amat. Seharusnya bangga dan banyak memberitakan momen2 tentang keberhasilan ajang MotoGP di Mandalika. Jangan takut untuk mengakui kalo bangsa kita semakin hebat.",bagoesz,walaupun cuma buat lucu heran jadi headline media sekarang gin amat harus bangga banyak berita momen tentang hasil ajang motogp mandalika jangan takut untuk aku kalo bangsa kita makin hebat
569,2022-03-20 20:46:33,Selamat utk Miguel Oliveira yg sdh memenangkan Pertamina MotoGP Mandalika  Trm kasih pak @jokowi yg sudah mendorong hadirnya event int'l di Indonesia. Ini sangat MEMBANGGAKAN 🇮🇩❤🇮🇩  Selesai. Kembali kerja. Semoga segera menyusul event² membanggakan lainnya  https://t.co/z3T5VVhryG,RyaWiedy,selamat miguel oliveira menang pertamina motogp mandalika kasih sudah dorong hadir event indonesia sangat bangga  selesai kembali kerja moga segera susul event bangga lain
570,2022-03-20 20:46:22,"@Dennysiregar7 @kumparan Anda pernah tau bagaimana indahnya alam lombok selama ini???? Sekarang dunia tau lombok dan segala keindahan nya berkat adanya sirkuit motogp Mandalika lombok dan pariwisata di lombok pun jelas pasti akan mengalami dampaknya, akan naik pesat jauh dibandingkan sebelum ada sirkuit",SugianaGusti,anda pernah bagaimana indah alam lombok lama sekarang dunia lombok segala indah berkat ada sirkuit motogp mandalika lombok pariwisata lombok jelas pasti akan alami dampak akan naik pesat jauh banding belum sirkuit
571,2022-03-20 20:45:21,"@disurya @Dennysiregar7 @kumparan Anda pernah tau bagaimana indahnya alam lombok selama ini???? Sekarang dunia tau lombok dan segala keindahan nya berkat adanya sirkuit motogp Mandalika lombok dan pariwisata di lombok pun jelas pasti akan mengalami dampaknya, akan naik pesat jauh dibandingkan sebelum ada sirkuit",SugianaGusti,anda pernah bagaimana indah alam lombok lama sekarang dunia lombok segala indah berkat ada sirkuit motogp mandalika lombok pariwisata lombok jelas pasti akan alami dampak akan naik pesat jauh banding belum sirkuit
572,2022-03-20 20:44:25,@ABSetyono @PlateJohnny @Dennysiregar7 @kemkominfo @myozhyme @setengahmalass @Aryprasetyo85 @Prabu_dasamuka @MotoGP @ealshaddyy Menkominfo Johnny G. Plate dijadwalkan akan langsung meninjau MCI MotoGP Mandalika 2022. @kemkominfo,delArdian_,menkominfo johnny plate jadwal akan langsung tinjau motogp mandalika
573,2022-03-20 20:42:51,#IndonesianGP #MotoGP #MandalikaCircuit ....kmi sebagai warga Indonesia sangat bangga atas terlaksananya ajang MotoGP Mandalika 🥺✊  https://t.co/LeYCsuHp0f,050_harun,indonesiangp motogp mandalikacircuit bagai warga indonesia sangat bangga atas laksana ajang motogp mandalika
574,2022-03-20 20:42:24,"@f1speed_indo tiket kurang terjangkau gimana itu paling murah 115 ribu ,udah paling murah mandalika tuh dibanding sirkuit lain ,jadi ya gausah minta terjangkau dah udah terjangkau ini langsung ke intinya aja kaga punya duit wkwk",pranandax,tiket kurang jangkau gimana paling murah ribu udah paling murah mandalika banding sirkuit lain jadi gausah minta jangkau udah jangkau langsung inti kaga punya duit wkwk
575,2022-03-20 20:42:02,@_TNIAU Terima kasih aktor di balik layar. Atraksi yg memukau di ajang Moto GP Mandalika.  Support luar biasa di lalukan oleh kalian penjaga NKRI  UDARA DARAT LAUT dan unsur Polri,hariandja_mula,terima kasih aktor balik layar atraksi pukau ajang moto mandalika support luar biasa lalu oleh kalian jaga nkri udara darat laut unsur polri
576,2022-03-20 20:39:06,"Indonesia dinilai sukses menggelar MotoGP di Sirkuit Mandalika, Lombok Tengah, Nusa Tenggara Barat. Roda ekonomi di ring satu sirkuit, yaitu Mandalika, Mataram, dan Senggigi, terdongkrak. Namun daya ungkit itu belum terasa di wilayah lain…  https://t.co/py7Xy9MEIA #KoranTempo",korantempo,indonesia nilai sukses gelar motogp sirkuit mandalika lombok tengah nusa tenggara barat roda ekonomi ring satu sirkuit yaitu mandalika mataram senggigi dongkrak namun daya ungkit belum asa wilayah lain korantempo
577,2022-03-20 20:39:04,Presiden Jokowi mengatakan penyelenggaraan balap MotoGP Indonesia 2022 di Mandalika menyisakan beberapa pekerjaan rumah. Pelaku usaha wisata berharap perhelatan serupa pada tahun depan membawa pemerataan ekonomi.    https://t.co/cHsQsRPbLF #KoranTempo,korantempo,presiden jokowi kata selenggara balap motogp indonesia mandalika sisa beberapa kerja rumah laku usaha wisata harap helat rupa pada tahun depan bawa perata ekonomi korantempo
578,2022-03-20 20:38:55,"@yagitudehyaa @MotoGP Kalau itu sih tau. Yg gw gak tau, kirain adminnya ngikut ke Mandalika 🤭",yoszalvarez,kalau kirain adminnya ngikut mandalika
579,2022-03-20 20:38:28,@araiynih @MotoGP Ya gw kira adminnya ngikut ke Mandalika juga🤭,yoszalvarez,kira adminnya ngikut mandalika juga
580,2022-03-20 20:38:06,"@SonyAndrio @MotoGP Lah, gw kira admin nya ngikut event ke Mandalika juga. Kalo ngikut, di Indo kan jam istirahat gitu..🤭",yoszalvarez,kira admin ngikut event mandalika juga kalo ngikut indo istirahat gitu
581,2022-03-20 20:37:52,@ABSetyono @PlateJohnny Kecepatan jaringan koneksi internet Mandalika di kagumi jurnalis asal Inggris. @kemkominfo,delArdian_,cepat jaring koneksi internet mandalika kagum jurnalis asal inggris
582,2022-03-20 20:36:43,Gubernur Anies Baswedan Meluncurkan Aplikasi Digital Pariwisata Pulau 1.000 di MotoGP Mandalika 2022 - Wartakota  https://t.co/kSvtYfarrp,pulautidungaisy,gubernur anies baswedan luncur aplikasi digital pariwisata pulau motogp mandalika wartakota
583,2022-03-20 20:36:39,"Perkenalkan Pulau Seribu, Disparekraf DKI Jakarta Buka Pameran di Mandalika - MOESLIM CHOICE  https://t.co/5kmko416jz",pulautidungaisy,kenal pulau ribu disparekraf jakarta buka pamer mandalika moeslim choice
584,2022-03-20 20:36:35,@SisiwittFrida Tolong Tanya @SBYudhoyono @SisiwittFrida  27 T Duwit nya kmn hasil nya apa? Apa nasib nya sama seperti Hambalang?  SBY Resmikan Wisata Mandalika Bernilai Rp27 T  SBY mengatakan proyek ini menelan biaya Rp27 T dgn masa pembangunan 10 tahun.  https://t.co/P3UFov24nA  https://t.co/bkdvJLc2BT,Aryprasetyo85,tolong tanya duwit hasil nasib sama seperti hambalang resmi wisata mandalika nila kata proyek tel biaya masa bangun tahun
585,2022-03-20 20:36:12,Siapa Sebenarnya Pemilik dan Pengelola Sirkuit Mandalika?  https://t.co/9YBh3Byczz,Heruandri,siapa benar milik kelola sirkuit mandalika
586,2022-03-20 20:36:11,Tolong Tanya @SBYudhoyono @SisiwittFrida @RachlanNashidik  27 T Duwit nya kmn hasil nya apa? Apa nasib nya sama seperti Hambalang?  SBY Resmikan Wisata Mandalika Bernilai Rp27 T  SBY mengatakan proyek ini menelan biaya Rp27 T dgn masa pembangunan 10 tahun.  https://t.co/P3UFov24nA  https://t.co/FnJZX02QdP,Aryprasetyo85,tolong tanya duwit hasil nasib sama seperti hambalang resmi wisata mandalika nila kata proyek tel biaya masa bangun tahun
587,2022-03-20 20:35:51,"Ini pawang ujannya mandalika ngegeser awannya sampe malang - surabaya apa ya, dari siang ujan mulu",yunanalamsyah15,pawang ujannya mandalika ngegeser awan sampe malang surabaya dari siang ujan mulu
588,2022-03-20 20:35:23,"Pawang, pawang dan pawang itu lah yang sedang trend sekarang #pawanghujan #mandalika",XionTydza_,pawang pawang pawang yang sedang trend sekarang pawanghujan mandalika
589,2022-03-20 20:34:42,"@Dennysiregar7 @kumparan Biarin aja bang. Mereka marah karena GP Mandalika sukses besar, jadi gak bisa dibully😄😄",YesNkri,biarin bang mereka marah karena mandalika sukses besar jadi bisa dibully
590,2022-03-20 20:33:41,"@jokowi Hhmmm...dg berhasilnya gelaran besar motogp mandalika mestinya pemerintah bisa lebih kreatif buat gelaran/festival tetap utk bangun pariwisata indonesia jd kelas dunia, tarik turis mancanegara, kenalkan indonesia ke dunia, gerakan ekonomi daerah dll..  Ada banyak ide, ......",Alex31829681,hhmmm hasil gelar besar motogp mandalika mesti perintah bisa lebih kreatif buat gelar festival tetap bangun pariwisata indonesia kelas dunia tarik turis mancanegara kenal indonesia dunia gera ekonomi daerah banyak
591,2022-03-20 20:32:02,Menteri Ketenagakerjaan Ida Fauziyah mengaku bangga saat menyaksikan langsung gelaran MotoGP Mandalika 2022 di Pertamina Mandalika International Street Circuit.  https://t.co/VdFpSSUBFs,detikcom,menteri ketenagakerjaan fauziyah aku bangga saat saksi langsung gelar motogp mandalika pertamina mandalika international street circuit
592,2022-03-20 20:31:33,"Seneng liat gp mandalika bisa sukses walopun masih banyak bgt kurangnya dan banyak yg ngedumel ini itu, tp yg penting akhirnya setelah 16taun nonton motogp bisa juga liat main di indonesia. Taun depan bisa lah ya nonton langsung",muhdafgas,neng liat mandalika bisa sukses walopun masih banyak kurang banyak ngedumel penting akhir telah taun nonton motogp bisa juga liat main indonesia taun depan bisa nonton langsung
593,2022-03-20 20:30:04,Mandalika punya cerita,Rendihrmwnmos_,mandalika punya cerita
594,2022-03-20 20:30:00,@Sendo_Hlgn @3calyst @sonnykhakim @Me_her11 fakta sejarah yang gak relevan sama motogp 2022 Mandalika wkwkwk,indigoingbanana,fakta sejarah yang relevan sama motogp mandalika wkwkwk
595,2022-03-20 20:27:05,"@Mentimoen Ngehype MotoGP Mandalika dari pagi, jam 3 dini hari lagi baru sempet baca threadnya om @Mentimoen  Kalo gak baca,kayak kurang hiburan aku 😅",RiekaRanriva,ngehype motogp mandalika dari pagi dini hari lagi baru sempet baca threadnya kalo baca kayak kurang hibur
596,2022-03-20 20:26:48,Sampai jumpa lagi tahun depan mandalika,sleazywizzy,sampai jumpa lagi tahun depan mandalika
597,2022-03-20 20:26:00,Gubernur NTB: Mandalika Ubah Wajah Indonesia di Mata Dunia  https://t.co/YhzFsbJ3n7,aktualofficial,gubernur mandalika ubah wajah indonesia mata dunia
598,2022-03-20 20:25:28,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik #JuaradiMandalika,trilukmann,axiata sama juara mandalika jadilebihbaik juaradimandalika
599,2022-03-20 20:23:31,"Beres udah segala mandalika hype nya,terus pertanyaan nya???  PPKM &amp; jenis mandatory perjalanan yg kemarin longgar bakal bertahan atau dikembalikan ke sedia kala 😁😁🤭",mekibananas,beres udah segala mandalika hype terus tanya ppkm jenis mandatory jalan kemarin longgar bakal tahan atau kembali sedia kala
600,2022-03-20 20:22:50,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik #JuaradiMandalika,rianpop,axiata sama juara mandalika jadilebihbaik juaradimandalika
601,2022-03-20 20:22:36,"Ribut pawang hujan, apa sih masalahnya?  Kalau bisa biarkan pedagang sosis dan penjual teh sisri jualan disirkuit mandalika.",Terxerah,ribut pawang hujan masalah kalau bisa biar dagang sosis jual sisri jual sirkuit mandalika
602,2022-03-20 20:19:52,nganggep Indonesia hutang pengakuan ke arab soal kemerdekaan trus apa? mandalika pindah ke Riyadh? kan ga nyambung🤣 argumen ky gini kok mau dipanjang2 in wkwkwk,indigoingbanana,nganggep indonesia hutang aku arab soal merdeka trus mandalika pindah riyadh nyambung argumen gin panjang wkwkwk
603,2022-03-20 20:18:52,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik #JuaradiMandalika,setiawandi07,axiata sama juara mandalika jadilebihbaik juaradimandalika
604,2022-03-20 20:18:02,Ketua Umum Ikatan Motor Indonesia (IMI) Bambang Soesatyo menuturkan trofi untuk para pemenang MotoGP Mandalika memiliki filosofi 'obor'.  https://t.co/SxbUac5fbd,detikcom,ketua umum ikat motor indonesia bambang soesatyo tutur trofi untuk para menang motogp mandalika milik filosofi obor
605,2022-03-20 20:16:58,"@Rudycraft666 Wong lambe ne tok sing gede. Jelek2in mandalika, bilang dananya lbh baik untuk pendidikan dr pada bangun sirkuit, ada pawang hujan di bilang syitik, bidah, tapi mereka tetep nonton🤣🤣 Ini yg di katakan beci tapi cinta",ind_9218,wong lambe sing gede jelekin mandalika bilang dana baik untuk didik pada bangun sirkuit pawang hujan bilang syitik bidah tapi mereka tetep nonton kata beci tapi cinta
606,2022-03-20 20:15:50,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika,ekofokusss,axiata sama juara mandalika jadilebihbaik juaradimandalika
607,2022-03-20 20:15:43,Hiburan hari ini: baca komen tentang pawang hujan di Mandalika 😂😂,maguroandsake,hibur hari baca komen tentang pawang hujan mandalika
608,2022-03-20 20:13:49,"Ada event nih di semarang, penontonnya under 10 ribuanlah. Di cancel dong gara gara izin ga turun. TAPI event di mandalika yang notabene ada 60ribuan orang, belom lagi tek tek bengeknya, di izinkan. Wawwww tebang pilih sekaliii hukumnya 👏",fairlifesocial,event semarang tonton under ribu cancel dong gara gara izin turun tapi event mandalika yang notabene ribu orang bom lagi bengek izin wawwww tebang pilih sekaliii hukum
609,2022-03-20 20:12:41,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik #JuaradiMandalika,adisagna44,axiata sama juara mandalika jadilebihbaik juaradimandalika
610,2022-03-20 20:10:11,"@SIstiatuti @KADALGU82251147 @HarisAshar @__AnakKolong Satu orang di negara ini tak ada dampak berarti, kita punya penduduk berjumlah 270 juta jiwa. Hari ini satu sosok jadi sorotan saat bantu gelaran di mandalika, pawang hujan profesinya. It's work! Seru motogp. Negara butuh org2 yg beri kontribusi positif. Bukan org2 yg sibuk saja.",edhi_shi,satu orang negara dampak arti kita punya duduk jumlah juta jiwa hari satu sosok jadi sorot saat bantu gelar mandalika pawang hujan profesi work seru motogp negara butuh beri kontribusi positif bukan sibuk saja
611,2022-03-20 20:10:03,"Trending, Pawang Hujan MotoGP Mandalika Ungkap Bayaran dari MGPA/ITDC  https://t.co/VRq1FSGp9G",2020Berita,trending pawang hujan motogp mandalika ungkap bayar dari mgpa itdc
612,2022-03-20 20:09:00,Hujan di Mandalika untuk keseimbangan. Bila aspal terlalu panas akan sangat berbahaya untuk keselamatan Rider .,cimbulpamungkas,hujan mandalika untuk imbang bila aspal terlalu panas akan sangat bahaya untuk selamat rider
613,2022-03-20 20:06:57,#IndonesianGP sudah selesai. Terima kasih untuk panitia dan seluruh tim Dorna #MotoGP atas kerja kerasnya. Sampai bertemu kembali di Mandalika.,GilangPambudhi,indonesiangp sudah selesai terima kasih untuk panitia seluruh dorna motogp atas kerja keras sampai temu kembali mandalika
614,2022-03-20 20:06:30,"Hanya pengkhianat, tidak suka bangsanya maju Dan setiap masa itu pasti selalu ada para pengkhianat2 itu   Teriak ""klenik memalukan di Mandalika""  Tetapi dialah orang yg tidak punya malu mencemooh bangsanya sendiri. Ini Nusantara dgn beragam kearifan lokalnya, Jati diri bangsa🇮🇩  https://t.co/qivjP24gQj",SekarJayanti07,hanya khianat tidak suka bangsa maju tiap masa pasti selalu para khianat teriak klenik malu mandalika tetapi dia orang tidak punya malu cemooh bangsa sendiri nusantara agam arif lokal jati diri bangsa
615,2022-03-20 20:03:26,"Saking hype abis nya Mandalika, pw hujan dan moto GP . Sampe kelupaan Indonesia ada maaalrud Amien.",bebenyittalks,saking hype abis mandalika hujan moto sampe lupa indonesia maaalrud amien
